mes_id,aeropuerto_oaci,internacional_domestico,cnt_operaciones
202207,SCFT,D,6
202207,SCGE,D,144
202207,SCGZ,D,86
202207,SCHR,D,16
202207,SCIC,D,330
202207,SCIE,D,1614
202207,SCIE,I,1
202207,SCIM,D,139
202207,SCIP,D,12
202207,SCIP,I,4
202207,SCIR,D,32
202207,SCJO,D,321
202207,SCLL,D,54
202207,SCMK,D,329
202207,SCNT,D,33
202207,SCON,D,70
202207,SCPD,D,1341
202207,SCPF,D,1251
202207,SCPQ,D,103
202207,SCQP,D,634
202207,SCQP,I,1
202207,SCRD,D,1159
202207,SCRG,D,770
202207,SCSE,D,1251
202207,SCSN,D,567
202207,SCTB,D,2531
202207,SCTE,D,1324
202207,SCTE,I,1
202207,SCTN,D,382
202207,SCVD,D,248
202207,SCVM,D,123
202207,SCVM,I,1
202208,SCAP,D,4
202208,SCAR,D,320
202208,SCAR,I,44
202208,SCAS,D,34
202208,SCAT,D,400
202208,SCBA,D,336
202208,SCCC,D,65
202208,SCCF,D,1017
202208,SCCF,I,1
202208,SCCH,D,1195
202208,SCCI,D,633
202208,SCCI,I,8
202208,SCCV,D,255
202208,SCCY,D,313
202208,SCDA,D,1309
202208,SCDA,I,18
202208,SCEL,D,6739
202208,SCEL,I,4495
202208,SCES,D,79
202208,SCFA,D,1369
202208,SCFA,I,46
202208,SCFM,D,108
202208,SCFT,D,22
202208,SCGE,D,71
202208,SCGZ,D,90
202208,SCHR,D,18
202208,SCIC,D,197
202208,SCIE,D,1842
202208,SCIE,I,1
202208,SCIM,D,137
202208,SCIP,D,18
202208,SCIP,I,3
202208,SCIR,D,24
202208,SCJO,D,558
202208,SCLL,D,15
202208,SCMK,D,318
202208,SCNT,D,10
202208,SCON,D,34
202208,SCPD,D,1354
202208,SCPF,D,1197
202208,SCPQ,D,103
202208,SCQP,D,721
202208,SCRD,D,1145
202208,SCRG,D,1190
202208,SCSE,D,1204
202208,SCSN,D,654
202208,SCTB,D,2493
202208,SCTE,D,1133
202208,SCTE,I,2
202208,SCTN,D,373
202208,SCVD,D,208
202208,SCVM,D,89
202208,SCVM,I,3
202209,SCAP,D,9
202209,SCAR,D,327
202209,SCAR,I,53
202209,SCAS,D,82
202209,SCAT,D,345
202209,SCBA,D,346
202209,SCCC,D,75
202209,SCCF,D,963
202209,SCCF,I,3
202209,SCCH,D,1014
202209,SCCI,D,585
202209,SCCI,I,10
202209,SCCY,D,352
202209,SCDA,D,1182
202209,SCDA,I,22
202209,SCEL,D,6586
202209,SCEL,I,4284
202209,SCES,D,60
202209,SCFA,D,1260
202209,SCFA,I,45
202209,SCFM,D,86
202209,SCFT,D,18
202209,SCGE,D,20
202209,SCGZ,D,74
202209,SCHR,D,26
202209,SCIC,D,242
202209,SCIE,D,2018
202209,SCIE,I,4
202209,SCIM,D,214
202209,SCIP,D,37
202209,SCIP,I,4
202209,SCIR,D,20
202209,SCJO,D,524
202209,SCLL,D,5
202209,SCMK,D,349
202209,SCNT,D,60
202209,SCON,D,50
202209,SCPD,D,1264
202209,SCPF,D,1312
202209,SCPQ,D,152
202209,SCQP,D,763
202209,SCRD,D,1061
202209,SCRG,D,1253
202209,SCSE,D,962
202209,SCSN,D,622
202209,SCTB,D,2340
202209,SCTE,D,1144
202209,SCTE,I,2
202209,SCTN,D,374
202209,SCVD,D,218
202209,SCVM,D,135
202209,SCVM,I,2
202210,SCAP,D,6
202210,SCAR,D,370
202210,SCAR,I,43
202210,SCAS,D,86
202210,SCAT,D,396
202210,SCBA,D,396
202210,SCCC,D,62
202210,SCCF,D,1041
202210,SCCF,I,1
202210,SCCH,D,1705
202210,SCCI,D,789
202210,SCCI,I,40
202210,SCCV,D,470
202210,SCCY,D,358
202210,SCDA,D,1239
202210,SCDA,I,26
202210,SCEL,D,7217
202210,SCEL,I,4632
202210,SCES,D,50
202210,SCFA,D,1328
202210,SCFA,I,53
202210,SCFM,D,102
202210,SCFT,D,18
202210,SCGE,D,7
202210,SCGZ,D,76
202210,SCGZ,I,2
202210,SCHC,D,168
202210,SCHR,D,18
202210,SCIC,D,1096
202210,SCIE,D,1989
202210,SCIE,I,4
202210,SCIM,D,162
202210,SCIP,D,32
202210,SCIP,I,7
202210,SCIR,D,32
202210,SCJO,D,546
202210,SCJO,I,4
202210,SCLL,D,33
202210,SCMK,D,357
202210,SCNT,D,101
202210,SCON,D,44
202210,SCPD,D,1831
202210,SCPF,D,1333
202210,SCPQ,D,136
202210,SCQP,D,958
202210,SCQP,I,1
202210,SCRD,D,1164
202210,SCRG,D,2475
202210,SCSE,D,1077
202210,SCSE,I,1
202210,SCSN,D,1362
202210,SCTB,D,3384
202210,SCTE,D,1337
202210,SCTE,I,3
202210,SCTN,D,415
202210,SCTS,D,182
202210,SCVD,D,310
202210,SCVH,D,370
202210,SCVM,D,325
202210,SCVM,I,2
202211,SCAP,D,19
202211,SCAR,D,389
202211,SCAR,I,34
202211,SCAS,D,66
202211,SCAT,D,418
202211,SCAT,I,1
202211,SCBA,D,404
202211,SCBA,I,8
202211,SCCC,D,55
202211,SCCF,D,1091
202211,SCCF,I,5
202211,SCCH,D,1200
202211,SCCH,I,2
202211,SCCI,D,855
202211,SCCI,I,48
202211,SCCV,D,292
202211,SCCY,D,311
202211,SCDA,D,1204
202211,SCDA,I,24
202211,SCEL,D,7274
202211,SCEL,I,5003
202211,SCES,D,83
202211,SCFA,D,1334
202211,SCFA,I,56
202211,SCFM,D,118
202211,SCFT,D,28
202211,SCGE,D,4
202211,SCGZ,D,155
202211,SCGZ,I,7
202211,SCHR,D,41
202211,SCIC,D,304
202211,SCIE,D,2402
202211,SCIE,I,5
202211,SCIM,D,158
202211,SCIP,D,29
202211,SCIP,I,4
202211,SCIR,D,41
202211,SCJO,D,489
202211,SCJO,I,4
202211,SCLL,D,7
202211,SCMK,D,371
202211,SCNT,D,153
202211,SCNT,I,4
202211,SCON,D,39
202211,SCPD,D,2096
202211,SCPF,D,1528
202211,SCPQ,D,103
202211,SCQP,D,966
202211,SCQP,I,4
202211,SCRD,D,1144
202211,SCRG,D,1896
202211,SCRM,D,16
202211,SCSE,D,993
202211,SCSN,D,565
202211,SCTB,D,3474
202211,SCTE,D,1254
202211,SCTE,I,9
202211,SCTL,D,1130
202211,SCTN,D,501
202211,SCVD,D,354
202211,SCVM,D,633
202211,SCVM,I,4
202212,SCAP,D,22
202212,SCAR,D,431
202212,SCAR,I,34
202212,SCAS,D,80
202212,SCAT,D,438
202212,SCBA,D,386
202212,SCCC,D,48
202212,SCCF,D,1127
202212,SCCF,I,12
202212,SCCH,D,978
202212,SCCI,D,1096
202212,SCCI,I,66
202212,SCCV,D,322
202212,SCCY,D,323
202212,SCDA,D,1285
202212,SCDA,I,32
202212,SCEL,D,7814
202212,SCEL,I,5587
202212,SCES,D,66
202212,SCFA,D,1332
202212,SCFA,I,68
202212,SCFM,D,121
202212,SCFT,D,18
202212,SCGE,D,718
202212,SCGZ,D,205
202212,SCGZ,I,8
202212,SCHR,D,56
202212,SCIC,D,364
202212,SCIE,D,3378
202212,SCIE,I,3
202212,SCIM,D,168
202212,SCIP,D,35
202212,SCIP,I,5
202212,SCIR,D,54
202212,SCJO,D,600
202212,SCLL,D,18
202212,SCMK,D,376
202212,SCNT,D,227
202212,SCNT,I,1
202212,SCON,D,44
202212,SCPD,D,1929
202212,SCPF,D,1637
202212,SCPQ,D,107
202212,SCQP,D,942
202212,SCRD,D,3846
202212,SCRG,D,1802
202212,SCRM,D,104
202212,SCSE,D,1080
202212,SCSN,D,940
202212,SCTB,D,3506
202212,SCTE,D,1369
202212,SCTE,I,4
202212,SCTN,D,513
202212,SCVD,D,342
202212,SCVM,D,1267
202212,SCVM,I,4
202301,SCAP,D,28
202301,SCAR,D,474
202301,SCAR,I,17
202301,SCAS,D,32
202301,SCAT,D,422
202301,SCAT,I,5
202301,SCBA,D,490
202301,SCBA,I,10
202301,SCCC,D,32
202301,SCCF,D,1157
202301,SCCF,I,9
202301,SCCH,D,1228
202301,SCCH,I,4
202301,SCCI,D,1263
202301,SCCI,I,56
202301,SCCV,D,260
202301,SCCY,D,333
202301,SCDA,D,1487
202301,SCDA,I,23
202301,SCEL,D,8490
202301,SCEL,I,5777
202301,SCES,D,120
202301,SCFA,D,1347
202301,SCFA,I,69
202301,SCFM,D,118
202301,SCFT,D,66
202301,SCGE,D,1047
202301,SCGZ,D,183
202301,SCGZ,I,8
202301,SCHR,D,56
202301,SCIC,D,410
202301,SCIE,D,2848
202301,SCIE,I,1
202301,SCIM,D,152
202301,SCIP,D,51
202301,SCIP,I,13
202301,SCIR,D,66
202301,SCJO,D,2458
202301,SCLC,D,692
202301,SCLL,D,15
202301,SCMK,D,398
202301,SCNT,D,272
202301,SCNT,I,14
202301,SCON,D,46
202301,SCPD,D,1474
202301,SCPF,D,1736
202301,SCPQ,D,136
202301,SCQP,D,1275
202301,SCQP,I,5
202301,SCRD,D,1326
202301,SCRG,D,1555
202301,SCRG,I,1
202301,SCRM,D,86
202301,SCSE,D,1678
202301,SCSE,I,3
202301,SCSN,D,713
202301,SCTB,D,3643
202301,SCTE,D,1720
202301,SCTE,I,13
202301,SCTN,D,520
202301,SCVD,D,650
202301,SCVD,I,2
202301,SCVI,D,670
202301,SCVI,I,75
202301,SCVM,D,1182
202301,SCVM,I,2
202301,SCVV,D,677
202302,SCAP,D,64
202302,SCAR,D,531
202302,SCAR,I,29
202302,SCAS,D,56
202302,SCAT,D,368
202302,SCAT,I,1
202302,SCBA,D,443
202302,SCBA,I,1
202302,SCCC,D,32
202302,SCCF,D,1018
202302,SCCF,I,1
202302,SCCH,D,1535
202302,SCCI,D,1145
202302,SCCI,I,59
202302,SCCV,D,260
202302,SCCY,D,299
202302,SCDA,D,1275
202302,SCDA,I,21
202302,SCEL,D,7920
202302,SCEL,I,5262
202302,SCES,D,106
202302,SCFA,D,1263
202302,SCFA,I,63
202302,SCFM,D,106
202302,SCFT,D,69
202302,SCFT,I,1
202302,SCGE,D,2141
202302,SCGZ,D,175
202302,SCGZ,I,7
202302,SCHR,D,70
202302,SCIC,D,315
202302,SCIE,D,3958
202302,SCIE,I,2
202302,SCIM,D,222
202302,SCIP,D,56
202302,SCIP,I,8
202302,SCIR,D,52
202302,SCJO,D,2417
202302,SCJO,I,2
202302,SCLL,D,28
202302,SCMK,D,397
202302,SCNT,D,262
202302,SCNT,I,11
202302,SCON,D,61
202302,SCPD,D,1135
202302,SCPF,D,1720
202302,SCPQ,D,134
202302,SCQP,D,1452
202302,SCQP,I,5
202302,SCRD,D,1104
202302,SCRG,D,1081
202302,SCRM,D,97
202302,SCSE,D,1447
202302,SCSE,I,1
202302,SCSN,D,518
202302,SCTB,D,2653
202302,SCTE,D,1615
202302,SCTE,I,11
202302,SCTN,D,535
202302,SCVD,D,587
202302,SCVD,I,4
202302,SCVM,D,705
202302,SCVM,I,2
202303,SCAP,D,22
202303,SCAR,D,442
202303,SCAR,I,45
202303,SCAS,D,28
202303,SCAT,D,476
202303,SCBA,D,399
202303,SCBA,I,11
202303,SCCC,D,54
202303,SCCF,D,1210
202303,SCCF,I,24
202303,SCCH,D,912
202303,SCCI,D,869
202303,SCCI,I,32
202303,SCCV,D,380
202303,SCCY,D,334
202303,SCDA,D,1766
202303,SCDA,I,23
202303,SCEL,D,8087
202303,SCEL,I,5353
202303,SCES,D,76
202303,SCFA,D,1444
202303,SCFA,I,59
202303,SCFM,D,128
202303,SCFT,D,22
202303,SCGE,D,764
202303,SCGZ,D,156
202303,SCGZ,I,6
202303,SCHR,D,66
202303,SCIC,D,607
202303,SCIE,D,1993
202303,SCIE,I,5
202303,SCIM,D,78
202303,SCIP,D,27
202303,SCIP,I,3
202303,SCIR,D,80
202303,SCJO,D,1723
202303,SCLL,D,16
202303,SCMK,D,459
202303,SCNT,D,237
202303,SCNT,I,16
202303,SCON,D,22
202303,SCPD,D,2030
202303,SCPF,D,1748
202303,SCPQ,D,124
202303,SCQP,D,1059
202303,SCQP,I,2
202303,SCRD,D,1373
202303,SCRG,D,1696
202303,SCRM,D,38
202303,SCSE,D,1625
202303,SCSE,I,2
202303,SCSN,D,845
202303,SCTB,D,3475
202303,SCTE,D,1495
202303,SCTE,I,17
202303,SCTL,D,73
202303,SCTL,I,3
202303,SCTN,D,518
202303,SCVD,D,540
202303,SCVM,D,707
202303,SCVM,I,2
202304,SCAP,D,6
202304,SCAR,D,391
202304,SCAR,I,23
202304,SCAS,D,36
202304,SCAT,D,446
202304,SCAT,I,2
202304,SCBA,D,297
202304,SCBA,I,1
202304,SCCC,D,54
202304,SCCF,D,1170
202304,SCCF,I,14
202304,SCCH,D,1068
202304,SCCI,D,714
202304,SCCI,I,22
202304,SCCV,D,203
202304,SCCY,D,305
202304,SCDA,D,1397
202304,SCDA,I,22
202304,SCEL,D,7411
202304,SCEL,I,4839
202304,SCES,D,68
202304,SCFA,D,1360
202304,SCFA,I,64
202304,SCFM,D,100
202304,SCFT,D,30
202304,SCGE,D,371
202304,SCGZ,D,82
202304,SCHR,D,46
202304,SCIC,D,431
202304,SCIE,D,1919
202304,SCIE,I,14
202304,SCIM,D,107
202304,SCIP,D,37
202304,SCIR,D,60
202304,SCJO,D,1710
202304,SCLL,D,87
202304,SCMK,D,365
202304,SCNT,D,86
202304,SCNT,I,9
202304,SCON,D,59
202304,SCPD,D,1460
202304,SCPF,D,1630
202304,SCPM,D,231
202304,SCPQ,D,107
202304,SCQP,D,623
202304,SCQP,I,2
202304,SCRD,D,962
202304,SCRG,D,1045
202304,SCSE,D,1117
202304,SCSN,D,515
202304,SCTB,D,2857
202304,SCTE,D,1284
202304,SCTE,I,4
202304,SCTN,D,439
202304,SCVD,D,354
202304,SCVM,D,682
202304,SCVM,I,2
202305,SCAR,D,368
202305,SCAR,I,23
202305,SCAS,D,32
202305,SCAT,D,496
202305,SCAT,I,2
202305,SCBA,D,280
202305,SCCC,D,34
202305,SCCF,D,1252
202305,SCCF,I,4
202305,SCCH,D,1074
202305,SCCI,D,686
202305,SCCI,I,13
202305,SCCV,D,370
202305,SCCY,D,268
202305,SCDA,D,1574
202305,SCDA,I,29
202305,SCEL,D,7718
202305,SCEL,I,4878
202305,SCES,D,97
202305,SCFA,D,1400
202305,SCFA,I,56
202305,SCFM,D,106
202305,SCFT,D,22
202305,SCGE,D,238
202305,SCGZ,D,92
202305,SCHR,D,30
202305,SCIC,D,302
202305,SCIE,D,2218
202305,SCIE,I,13
202305,SCIM,D,68
202305,SCIP,D,33
202305,SCIP,I,2
202305,SCIR,D,42
202305,SCJO,D,527
202305,SCLC,D,149
202305,SCLL,D,105
202305,SCMK,D,416
202305,SCNT,D,41
202305,SCON,D,50
202305,SCPD,D,2142
202305,SCPF,D,1628
202305,SCPQ,D,134
202305,SCQP,D,599
202305,SCQP,I,4
202305,SCRD,D,865
202305,SCRG,D,1009
202305,SCSE,D,1111
202305,SCSN,D,669
202305,SCTB,D,3158
202305,SCTE,D,1172
202305,SCTE,I,2
202305,SCTN,D,338
202305,SCVD,D,237
202305,SCVM,D,711
202305,SCVM,I,5
202306,SCAP,D,6
202306,SCAR,D,356
202306,SCAR,I,23
202306,SCAS,D,32
202306,SCAT,D,425
202306,SCAT,I,1
202306,SCBA,D,268
202306,SCCC,D,80
202306,SCCF,D,1204
202306,SCCF,I,7
202306,SCCH,D,775
202306,SCCI,D,635
202306,SCCI,I,10
202306,SCCV,D,269
202306,SCCY,D,338
202306,SCDA,D,1335
202306,SCDA,I,27
202306,SCEL,D,7336
202306,SCEL,I,4788
202306,SCES,D,88
202306,SCFA,D,1319
202306,SCFA,I,61
202306,SCFM,D,112
202306,SCFT,D,2
202306,SCGE,D,188
202306,SCGZ,D,72
202306,SCHR,D,20
202306,SCIC,D,245
202306,SCIE,D,1751
202306,SCIE,I,4
202306,SCIM,D,60
202306,SCIP,D,39
202306,SCIP,I,4
202306,SCIR,D,26
202306,SCJO,D,391
202306,SCLL,D,64
202306,SCMK,D,465
202306,SCNT,D,43
202306,SCNT,I,1
202306,SCON,D,60
202306,SCPD,D,2049
202306,SCPF,D,1568
202306,SCPQ,D,139
202306,SCQP,D,601
202306,SCQP,I,1
202306,SCRD,D,839
202306,SCRG,D,1024
202306,SCRG,I,1
202306,SCSE,D,1508
202306,SCSE,I,1
202306,SCSN,D,603
202306,SCTB,D,2641
202306,SCTE,D,1109
202306,SCTE,I,2
202306,SCTN,D,319
202306,SCVD,D,208
202306,SCVM,D,630
202306,SCVM,I,6
202307,SCAP,D,2
202307,SCAR,D,424
202307,SCAR,I,14
202307,SCAS,D,14
202307,SCAT,D,419
202307,SCBA,D,310
202307,SCCC,D,52
202307,SCCF,D,1358
202307,SCCF,I,5
202307,SCCH,D,550
202307,SCCI,D,759
202307,SCCI,I,8
202307,SCCV,D,344
202307,SCCY,D,303
202307,SCDA,D,1364
202307,SCDA,I,22
202307,SCEL,D,8496
202307,SCEL,I,5459
202307,SCES,D,98
202307,SCFA,D,1482
202307,SCFA,I,64
202307,SCFM,D,100
202307,SCFT,D,20
202307,SCGE,D,104
202307,SCGZ,D,74
202307,SCHR,D,12
202307,SCIC,D,217
202307,SCIE,D,1963
202307,SCIE,I,3
202307,SCIM,D,63
202307,SCIP,D,38
202307,SCIP,I,5
202307,SCIR,D,26
202307,SCJO,D,451
202307,SCLL,D,61
202307,SCMK,D,415
202307,SCNT,D,60
202307,SCON,D,37
202307,SCPD,D,2347
202307,SCPF,D,1522
202307,SCPQ,D,114
202307,SCQP,D,758
202307,SCQP,I,1
202307,SCRD,D,636
202307,SCRG,D,1188
202307,SCSE,D,1614
202307,SCSN,D,883
202307,SCTB,D,3332
202307,SCTE,D,1362
202307,SCTN,D,349
202307,SCVD,D,282
202307,SCVM,D,719
202307,SCVM,I,2
202308,SCAP,D,4
202308,SCAR,D,372
202308,SCAR,I,25
202308,SCAS,D,22
202308,SCAT,D,431
202308,SCBA,D,282
202308,SCCC,D,60
202308,SCCF,D,1364
202308,SCCF,I,7
202308,SCCH,D,857
202308,SCCI,D,614
202308,SCCI,I,8
202308,SCCV,D,134
202308,SCCY,D,279
202308,SCDA,D,1441
202308,SCDA,I,4
202308,SCEL,D,7790
202308,SCEL,I,5422
202308,SCES,D,125
202308,SCFA,D,1383
202308,SCFA,I,63
202308,SCFM,D,120
202308,SCFT,D,14
202308,SCGE,D,201
202308,SCGZ,D,76
202308,SCHR,D,6
202308,SCIC,D,304
202308,SCIE,D,2013
202308,SCIE,I,7
202308,SCIM,D,72
202308,SCIP,D,49
202308,SCIP,I,5
202308,SCIR,D,16
202308,SCJO,D,405
202308,SCLL,D,12
202308,SCMK,D,441
202308,SCNT,D,44
202308,SCON,D,58
202308,SCPD,D,2130
202308,SCPF,D,1645
202308,SCPQ,D,103
202308,SCQP,D,725
202308,SCQP,I,1
202308,SCRD,D,691
202308,SCRG,D,1264
202308,SCSE,D,1256
202308,SCSN,D,855
202308,SCTB,D,2936
202308,SCTE,D,1225
202308,SCTE,I,1
202308,SCTN,D,376
202308,SCVD,D,216
202308,SCVM,D,695
202308,SCVM,I,5
202309,SCAP,D,18
202309,SCAR,D,413
202309,SCAR,I,10
202309,SCAS,D,41
202309,SCAT,D,478
202309,SCBA,D,337
202309,SCCC,D,43
202309,SCCF,D,1328
202309,SCCF,I,11
202309,SCCH,D,1268
202309,SCCI,D,673
202309,SCCI,I,12
202309,SCCV,D,133
202309,SCCY,D,319
202309,SCDA,D,1319
202309,SCDA,I,4
202309,SCEL,D,8026
202309,SCEL,I,5236
202309,SCES,D,112
202309,SCFA,D,1326
202309,SCFA,I,68
202309,SCFM,D,100
202309,SCFT,D,10
202309,SCGE,D,149
202309,SCGZ,D,70
202309,SCHR,D,28
202309,SCIC,D,250
202309,SCIE,D,1914
202309,SCIE,I,1
202309,SCIP,D,80
202309,SCIP,I,2
202309,SCIR,D,20
202309,SCJO,D,467
202309,SCLL,D,44
202309,SCMK,D,418
202309,SCNT,D,66
202309,SCNT,I,2
202309,SCON,D,27
202309,SCPD,D,1952
202309,SCPF,D,1769
202309,SCPQ,D,117
202309,SCQP,D,846
202309,SCRD,D,687
202309,SCRG,D,1180
202309,SCSE,D,1473
202309,SCSE,I,1
202309,SCSN,D,719
202309,SCTB,D,2572
202309,SCTE,D,1427
202309,SCTE,I,3
202309,SCTN,D,382
202309,SCVD,D,244
202309,SCVM,D,957
202309,SCVM,I,9
202310,SCAP,D,41
202310,SCAR,D,472
202310,SCAR,I,50
202310,SCAS,D,39
202310,SCAT,D,468
202310,SCAT,I,2
202310,SCBA,D,326
202310,SCBA,I,2
202310,SCCC,D,36
202310,SCCF,D,1428
202310,SCCF,I,10
202310,SCCH,D,1408
202310,SCCI,D,876
202310,SCCI,I,39
202310,SCCV,D,161
202310,SCCY,D,301
202310,SCDA,D,1345
202310,SCDA,I,8
202310,SCEL,D,8197
202310,SCEL,I,5509
202310,SCES,D,110
202310,SCFA,D,1359
202310,SCFA,I,70
202310,SCFM,D,104
202310,SCFT,D,38
202310,SCGE,D,404
202310,SCGZ,D,78
202310,SCHR,D,44
202310,SCIC,D,279
202310,SCIE,D,2519
202310,SCIE,I,8
202310,SCIM,D,93
202310,SCIP,D,68
202310,SCIP,I,9
202310,SCIR,D,30
202310,SCJO,D,484
202310,SCLL,D,59
202310,SCMK,D,456
202310,SCNT,D,154
202310,SCNT,I,5
202310,SCON,D,32
202310,SCPD,D,1924
202310,SCPF,D,1837
202310,SCPQ,D,98
202310,SCQP,D,815
202310,SCQP,I,1
202310,SCRD,D,1469
202310,SCRG,D,920
202310,SCRM,D,2
202310,SCSE,D,1692
202310,SCSE,I,5
202310,SCSN,D,1182
202310,SCTB,D,3075
202310,SCTE,D,1502
202310,SCTE,I,4
202310,SCTN,D,444
202310,SCVD,D,408
202310,SCVM,D,940
202310,SCVM,I,4
202311,SCAR,D,695
202311,SCAR,I,34
202311,SCAS,D,32
202311,SCAT,D,519
202311,SCBA,D,358
202311,SCBA,I,2
202311,SCCC,D,40
202311,SCCF,D,1444
202311,SCCF,I,9
202311,SCCH,D,1327
202311,SCCI,D,902
202311,SCCI,I,54
202311,SCCV,D,136
202311,SCCY,D,244
202311,SCDA,D,1211
202311,SCDA,I,12
202311,SCEL,D,8298
202311,SCEL,I,5895
202311,SCES,D,108
202311,SCFA,D,1459
202311,SCFA,I,67
202311,SCFM,D,98
202311,SCFT,D,10
202311,SCGE,D,343
202311,SCGZ,D,119
202311,SCGZ,I,16
202311,SCHR,D,29
202311,SCIC,D,299
202311,SCIE,D,2915
202311,SCIE,I,12
202311,SCIM,D,86
202311,SCIP,D,74
202311,SCIP,I,9
202311,SCIR,D,44
202311,SCJO,D,480
202311,SCLL,D,75
202311,SCMK,D,472
202311,SCNT,D,195
202311,SCNT,I,14
202311,SCON,D,35
202311,SCPD,D,2221
202311,SCPF,D,1576
202311,SCPF,I,3
202311,SCPQ,D,73
202311,SCQP,D,870
202311,SCQP,I,1
202311,SCRD,D,947
202311,SCRG,D,1086
202311,SCRM,D,10
202311,SCSE,D,1774
202311,SCSE,I,2
202311,SCSN,D,1018
202311,SCTB,D,3454
202311,SCTE,D,1492
202311,SCTE,I,14
202311,SCTN,D,436
202311,SCVD,D,371
202311,SCVD,I,2
202311,SCVM,D,713
202311,SCVM,I,9
202312,SCAP,D,64
202312,SCAR,D,636
202312,SCAR,I,17
202312,SCAS,D,65
202312,SCAT,D,475
202312,SCAT,I,1
202312,SCBA,D,367
202312,SCBA,I,1
202312,SCCC,D,55
202312,SCCF,D,1413
202312,SCCF,I,9
202312,SCCH,D,1710
202312,SCCI,D,1089
202312,SCCI,I,45
202312,SCCV,D,163
202312,SCCY,D,358
202312,SCDA,D,1146
202312,SCDA,I,6
202312,SCEL,D,8556
202312,SCEL,I,6455
202312,SCES,D,142
202312,SCFA,D,1423
202312,SCFA,I,91
202312,SCFM,D,106
202312,SCFT,D,26
202312,SCGE,D,497
202312,SCGZ,D,139
202312,SCGZ,I,32
202312,SCHR,D,64
202312,SCIC,D,1225
202312,SCIE,D,2219
202312,SCIE,I,8
202312,SCIM,D,60
202312,SCIM,I,2
202312,SCIP,D,90
202312,SCIP,I,12
202312,SCIR,D,36
202312,SCJO,D,651
202312,SCLL,D,48
202312,SCMK,D,512
202312,SCNT,D,292
202312,SCNT,I,14
202312,SCON,D,14
202312,SCPD,D,2544
202312,SCPF,D,2094
202312,SCPQ,D,126
202312,SCQP,D,908
202312,SCQP,I,11
202312,SCRD,D,1737
202312,SCRG,D,2431
202312,SCRM,D,123
202312,SCSE,D,1719
202312,SCSE,I,6
202312,SCSN,D,988
202312,SCTB,D,3556
202312,SCTE,D,1538
202312,SCTE,I,16
202312,SCTN,D,529
202312,SCVD,D,306
202312,SCVM,D,1347
202312,SCVM,I,1
202401,SCAP,D,28
202401,SCAR,D,676
202401,SCAR,I,29
202401,SCAS,D,48
202401,SCAT,D,554
202401,SCAT,I,3
202401,SCBA,D,524
202401,SCCC,D,54
202401,SCCF,D,1629
202401,SCCF,I,4
202401,SCCH,D,1330
202401,SCCI,D,1265
202401,SCCI,I,66
202401,SCCV,D,367
202401,SCCY,D,615
202401,SCDA,D,1336
202401,SCDA,I,4
202401,SCEL,D,10201
202401,SCEL,I,6748
202401,SCES,D,83
202401,SCFA,D,1609
202401,SCFA,I,84
202401,SCFM,D,98
202401,SCFT,D,81
202401,SCGE,D,1053
202401,SCGZ,D,145
202401,SCGZ,I,25
202401,SCHR,D,76
202401,SCIC,D,425
202401,SCIE,D,3273
202401,SCIE,I,1
202401,SCIM,D,115
202401,SCIP,D,60
202401,SCIP,I,12
202401,SCIR,D,60
202401,SCJO,D,650
202401,SCLC,D,871
202401,SCLL,D,49
202401,SCMK,D,525
202401,SCNT,D,305
202401,SCNT,I,24
202401,SCON,D,31
202401,SCPD,D,1921
202401,SCPF,D,2205
202401,SCPQ,D,180
202401,SCQP,D,1274
202401,SCQP,I,3
202401,SCRD,D,1094
202401,SCRG,D,1279
202401,SCRM,D,125
202401,SCSE,D,1946
202401,SCSN,D,747
202401,SCTB,D,3960
202401,SCTE,D,2054
202401,SCTE,I,13
202401,SCTN,D,540
202401,SCVD,D,523
202401,SCVI,D,947
202401,SCVI,I,34
202401,SCVM,D,945
202401,SCVM,I,4
202401,SCVV,D,580
202402,SCAP,D,35
202402,SCAR,D,446
202402,SCAR,I,29
202402,SCAS,D,58
202402,SCAT,D,474
202402,SCBA,D,512
202402,SCCC,D,38
202402,SCCF,D,1460
202402,SCCF,I,4
202402,SCCH,D,1144
202402,SCCI,D,1185
202402,SCCI,I,43
202402,SCCV,D,258
202402,SCCY,D,310
202402,SCDA,D,1057
202402,SCDA,I,1
202402,SCEL,D,9304
202402,SCEL,I,6294
202402,SCES,D,85
202402,SCFA,D,1480
202402,SCFA,I,80
202402,SCFM,D,98
202402,SCFT,D,55
202402,SCGE,D,1191
202402,SCGE,I,1
202402,SCGZ,D,130
202402,SCGZ,I,20
202402,SCHR,D,82
202402,SCIC,D,454
202402,SCIE,D,2406
202402,SCIE,I,1
202402,SCIM,D,63
202402,SCIP,D,86
202402,SCIP,I,10
202402,SCIR,D,85
202402,SCJO,D,640
202402,SCLL,D,24
202402,SCMK,D,390
202402,SCNT,D,230
202402,SCNT,I,5
202402,SCON,D,30
202402,SCPD,D,1394
202402,SCPF,D,2143
202402,SCPQ,D,183
202402,SCPR,D,368
202402,SCQP,D,1170
202402,SCRD,D,1710
202402,SCRG,D,1080
202402,SCRM,D,146
202402,SCSE,D,2046
202402,SCSN,D,645
202402,SCTB,D,3147
202402,SCTE,D,2033
202402,SCTE,I,24
202402,SCTN,D,588
202402,SCVD,D,425
202402,SCVL,D,266
202402,SCVM,D,1408
202402,SCVM,I,4
202403,SCAP,D,18
